#redshift(0)	 ID(1)	hostHalo(2)	numSubStruct(3)	Mvir(4)	npart(5)	Xc(6)	Yc(7)	Zc(8)	VXc(9)	VYc(10)	VZc(11)	Rvir(12)	Rmax(13)	r2(14)	mbp_offset(15)	com_offset(16)	Vmax(17)	v_esc(18)	sigV(19)	lambda(20)	lambdaE(21)	Lx(22)	Ly(23)	Lz(24)	b(25)	c(26)	Eax(27)	Eay(28)	Eaz(29)	Ebx(30)	Eby(31)	Ebz(32)	Ecx(33)	Ecy(34)	Ecz(35)	ovdens(36)	nbins(37)	fMhires(38)	Ekin(39)	Epot(40)	SurfP(41)	Phi0(42)	cNFW(43)	mbp_Vx(44)	mbp_Vy(45)	mbp_Vz(46)	mbp_x(47)	mbp_y(48)	mbp_z(49)	com_x(50)	com_y(51)	com_z(52)	n_gas(53)	M_gas(54)	lambda_gas(55)	lambdaE_gas(56)	Lx_gas(57)	Ly_gas(58)	Lz_gas(59)	b_gas(60)	c_gas(61)	Eax_gas(62)	Eay_gas(63)	Eaz_gas(64)	Ebx_gas(65)	Eby_gas(66)	Ebz_gas(67)	Ecx_gas(68)	Ecy_gas(69)	Ecz_gas(70)	Ekin_gas(71)	Epot_gas(72)	n_star(73)	M_star(74)	lambda_star(75)	lambdaE_star(76)	Lx_star(77)	Ly_star(78)	Lz_star(79)	b_star(80)	c_star(81)	Eax_star(82)	Eay_star(83)	Eaz_star(84)	Ebx_star(85)	Eby_star(86)	Ebz_star(87)	Ecx_star(88)	Ecy_star(89)	Ecz_star(90)	Ekin_star(91)	Epot_star(92)	
3.211000	         0	        -1	       133	 9.93156e+10	   6339957	  30274.19232125	  29606.82328005	  31248.53913283	  -43.90	   56.61	   62.58	    120.16	    107.59	  16.35242	   0.09696	  26.22505	  123.65	  173.160832	  138.62	  0.069517	    0.045106	     -0.1507	    -0.09015	     -0.9845	  0.788084	  0.646098	  0.838917	  0.535454	  0.097509	 -0.491372	  0.822181	 -0.287353	 -0.234034	  0.193152	  0.952848	  174.77	    38	1.000000	 9.54187e+14	-1.26708e+15	-2.02252e+14	     47675.3	     3.07934	   -5.66	   34.87	   60.51	       30.274179	       29.606742	        31.24859	       30250.345	       29595.953	       31247.582	   2742423	 1.37157e+10	  0.127894	  0.023971	 -0.388763	 -0.164192	 -0.906590	  0.754357	  0.495138	  0.533278	  0.845546	 -0.025837	  0.835441	 -0.521616	  0.173073	 -0.132865	  0.113882	  0.984570	 1.61655e+14	-1.87764e+14	    156988	 6.28329e+08	  0.083679	  0.008004	 -0.234102	  0.089090	 -0.968121	  0.453891	  0.206230	  0.876913	  0.479369	  0.035067	 -0.458115	  0.855649	 -0.240822	 -0.145448	  0.195115	  0.969936	 3.33269e+12	-1.01333e+13
3.238000	         0	        -1	       129	 9.70181e+10	   6210630	  30276.66588479	  29610.02384245	  31243.22566407	  -42.90	   54.57	   62.88	    119.24	    115.92	  71.64029	   0.13800	  28.16662	  122.00	  172.391282	  137.07	  0.073327	    0.047062	     -0.1565	    -0.09673	     -0.9829	  0.764196	  0.625201	  0.756150	  0.651488	  0.061641	 -0.602516	  0.729863	 -0.322917	 -0.255366	  0.207034	  0.944418	  174.82	    38	1.000000	 9.11411e+14	-1.20777e+15	-2.30875e+14	     49207.8	     2.53092	  -30.33	  -16.93	   38.51	       30.276643	       29.610159	       31.243243	       30252.943	        29594.84	       31243.138	   2714763	 1.35699e+10	  0.127674	  0.030277	 -0.410563	 -0.171393	 -0.895579	  0.687364	  0.454319	  0.528303	  0.847975	 -0.042819	  0.834736	 -0.509509	  0.208846	 -0.155279	  0.146077	  0.977011	 1.41176e+14	-1.81634e+14	    139493	 5.55475e+08	  0.089265	  0.007992	 -0.299256	  0.086088	 -0.950281	  0.433530	  0.185993	  0.806413	  0.591093	  0.017516	 -0.572070	  0.787278	 -0.230063	 -0.149779	  0.175505	  0.973018	 2.75188e+12	 -8.5186e+12
3.267000	         0	        -1	       135	 9.37775e+10	   6011532	  30278.48975841	  29611.06136397	  31238.42769475	  -42.01	   51.93	   62.61	    117.91	    117.91	   3.72882	   0.21789	  28.64169	  120.81	  171.021067	  136.01	  0.073386	    0.045890	     -0.1307	    -0.09848	     -0.9865	  0.748670	  0.619817	  0.726424	  0.684309	  0.063475	 -0.621332	  0.693415	 -0.364859	 -0.293691	  0.225603	  0.928896	  174.88	    38	1.000000	  8.6744e+14	-1.13502e+15	-2.19818e+14	     46486.7	     2.32871	  116.46	   17.70	    6.60	       30.278395	        29.61113	       31.238244	       30255.203	       29594.386	       31238.426	   2650560	 1.32422e+10	  0.127117	  0.032010	 -0.409668	 -0.167787	 -0.896671	  0.665521	  0.440691	  0.544291	  0.837934	 -0.040173	  0.816433	 -0.518101	  0.254967	 -0.192831	  0.171575	  0.966115	 1.26901e+14	-1.70292e+14	    119253	 4.74192e+08	  0.087388	  0.007147	 -0.260707	  0.130343	 -0.956578	  0.283393	  0.175968	  0.820841	  0.569649	  0.041483	 -0.548162	  0.806114	 -0.222930	 -0.160431	  0.160250	  0.973952	 2.32194e+12	-6.89896e+12
3.295000	         0	        -1	       126	 9.15848e+10	   5887852	  30278.57945803	  29612.49361727	  31231.13128181	  -41.59	   49.90	   61.84	    117.00	    109.21	  20.97911	   0.09012	  28.71030	  120.64	  170.129750	  134.65	  0.074357	    0.045885	     -0.1206	     -0.1258	     -0.9847	  0.742062	  0.620613	  0.662577	  0.748531	  0.026305	  0.670100	 -0.608110	  0.425638	 -0.334599	  0.264391	  0.904511	  174.93	    38	1.000000	 8.30245e+14	 -1.0824e+15	-2.19911e+14	     44834.6	     2.64732	   23.33	 -104.24	  115.75	       30.278606	       29.612424	        31.23108	       30256.876	       29593.811	       31233.174	   2617666	 1.30721e+10	  0.135104	  0.036395	 -0.361716	 -0.241571	 -0.900447	  0.632564	  0.429403	  0.486431	  0.869424	 -0.086528	  0.849646	 -0.447616	  0.278820	 -0.203681	  0.209145	  0.956437	 1.13915e+14	-1.61968e+14	    108761	 4.34704e+08	  0.106003	  0.008349	 -0.138481	 -0.061272	 -0.988468	  0.249131	  0.171675	  0.779726	  0.625976	  0.013422	 -0.598658	  0.751635	 -0.276865	 -0.183400	  0.207844	  0.960815	 2.10232e+12	-6.20984e+12
3.324000	         0	        -1	       121	 8.91526e+10	   5749328	  30277.65951901	  29616.79787654	  31225.56465700	  -40.68	   47.75	   61.44	    115.97	    115.92	  74.28038	   0.03126	  30.09123	  119.57	  169.137725	  132.88	  0.079407	    0.048019	     -0.1007	     -0.1445	     -0.9844	  0.724943	  0.597827	  0.526212	  0.850198	 -0.016252	  0.749846	 -0.454918	  0.480397	 -0.401039	  0.264977	  0.876901	  174.99	    38	1.000000	   7.871e+14	-1.02016e+15	-2.52113e+14	     43481.5	      2.3317	    0.67	   -9.83	  105.48	       30.277637	       29.616784	       31.225548	        30258.54	       29593.746	       31228.491	   2582164	 1.28891e+10	  0.144434	  0.041123	 -0.294879	 -0.303553	 -0.906036	  0.578253	  0.395885	  0.368950	  0.922045	 -0.117087	  0.895309	 -0.318738	  0.311172	 -0.249595	  0.219636	  0.943113	 1.01044e+14	-1.52709e+14	     94299	 3.72693e+08	  0.128368	  0.009523	 -0.039359	 -0.167150	 -0.985146	  0.275199	  0.180905	  0.693100	  0.720786	 -0.008990	  0.652314	 -0.621853	  0.433342	 -0.306757	  0.306214	  0.901185	 1.80883e+12	-5.31602e+12
3.354000	         0	        -1	       116	 8.54762e+10	   5522284	  30276.41851677	  29621.33504960	  31221.19234389	  -39.65	   44.51	   61.87	    114.36	    114.36	  82.36089	   0.07797	  31.52791	  118.30	  167.337635	  130.69	  0.089548	    0.052410	     -0.1042	     -0.1391	     -0.9848	  0.699436	  0.569754	  0.399191	  0.915896	 -0.042198	  0.791788	 -0.321162	  0.519544	 -0.462296	  0.240809	  0.853401	  175.04	    38	1.000000	 7.29932e+14	-9.34807e+14	-2.64312e+14	     41215.5	     2.32871	   19.28	  -72.11	   63.02	       30.276343	        29.62132	       31.221203	        30259.95	       29594.606	       31224.078	   2493451	 1.24437e+10	  0.150425	  0.042249	 -0.236380	 -0.330777	 -0.913625	  0.531557	  0.362736	  0.277104	  0.951927	 -0.130572	  0.910926	 -0.217042	  0.350865	 -0.305659	  0.216167	  0.927278	 9.21007e+13	-1.39282e+14	     85190	 3.33072e+08	  0.149421	  0.010458	  0.055047	 -0.207268	 -0.976734	  0.303148	  0.179493	  0.581174	  0.813287	 -0.028301	  0.712774	 -0.491950	  0.499938	 -0.392671	  0.310723	  0.865599	 1.67698e+12	-4.60691e+12
3.384000	         0	        -1	       141	 9.24183e+10	   5879479	  30231.29990703	  29552.07282568	  31221.14249451	  -51.26	   56.16	   59.99	    117.39	    111.84	  70.06912	   0.05964	  27.27309	  122.07	  172.303813	  131.33	  0.080948	    0.050796	      -0.173	     -0.1199	     -0.9776	  0.786421	  0.612922	  0.442181	  0.894074	 -0.071469	  0.810709	 -0.364318	  0.458283	 -0.383701	  0.260585	  0.885928	  175.09	    38	1.000000	 7.97047e+14	 -1.0671e+15	-2.42079e+14	     43975.7	      2.5548	 -116.12	   22.79	   54.31	       30.231278	       29.552017	       31.221145	       30254.304	       29566.604	       31223.002	   2586336	 1.29033e+10	  0.078014	  0.025327	 -0.305588	 -0.651099	 -0.694756	  0.810241	  0.456070	  0.222535	  0.974169	 -0.038366	  0.953052	 -0.209085	  0.219034	 -0.205354	  0.085307	  0.974963	 8.77632e+13	-1.60048e+14	     87348	 3.41157e+08	  0.233493	  0.013088	 -0.142390	 -0.024593	 -0.989505	  0.415516	  0.209200	  0.498116	  0.866859	 -0.020894	  0.825544	 -0.466729	  0.317240	 -0.265250	  0.175271	  0.948115	  2.3381e+12	-4.49301e+12
3.414000	         0	        -1	       133	 9.11113e+10	   5772021	  30236.89554554	  29549.40400428	  31218.32935337	  -51.20	   55.44	   59.68	    116.85	    109.32	 114.85177	   0.08539	  25.72757	  122.07	  172.074961	  130.63	  0.080840	    0.050836	     -0.1702	     -0.1074	     -0.9795	  0.772772	  0.609659	  0.334974	  0.935483	 -0.112535	  0.855285	 -0.251778	  0.452875	 -0.395323	  0.247951	  0.884443	  175.14	    38	1.000000	 7.77343e+14	-1.04399e+15	-2.37191e+14	     42615.6	     2.65851	 -132.14	   41.65	  102.16	       30.236943	       29.549471	       31.218306	       30257.914	       29564.189	       31219.573	   2523113	 1.25861e+10	  0.074592	  0.023868	 -0.328761	 -0.654190	 -0.681139	  0.777505	  0.455658	  0.083322	  0.993708	 -0.074841	  0.980038	 -0.068109	  0.186779	 -0.180506	  0.088910	  0.979547	 8.49073e+13	-1.53944e+14	     82389	 3.21358e+08	  0.247924	  0.013382	 -0.139898	 -0.010524	 -0.990110	  0.361606	  0.203004	  0.431545	  0.901736	 -0.025321	  0.815691	 -0.378072	  0.437846	 -0.385248	  0.209605	  0.898693	 2.17125e+12	-4.13561e+12
3.444000	         0	        -1	       122	 8.99051e+10	   5675870	  30244.10011549	  29545.98958842	  31213.88051604	  -51.58	   55.47	   59.50	    116.34	    107.69	  19.09597	   0.13415	  23.31443	  122.21	  171.908706	  130.08	  0.079561	    0.050180	     -0.1703	    -0.08257	     -0.9819	  0.748109	  0.605124	  0.201091	  0.969088	 -0.142935	  0.882240	 -0.115761	  0.456346	 -0.425693	  0.217870	  0.878247	  175.19	    38	1.000000	 7.60674e+14	 -1.0248e+15	-2.23139e+14	     40218.4	     2.80327	  -85.47	   62.02	   81.55	       30.244167	       29.546058	       31.213975	       30261.836	       29560.992	        31215.86	   2466185	 1.23009e+10	  0.067707	  0.021281	 -0.386354	 -0.663671	 -0.640525	  0.719440	  0.448848	 -0.052600	  0.994792	 -0.087302	  0.979828	  0.068291	  0.187812	 -0.192796	  0.075662	  0.978317	 8.30279e+13	-1.48619e+14	     80077	 3.12005e+08	  0.254412	  0.013256	 -0.137493	 -0.002066	 -0.990501	  0.355997	  0.201783	  0.310930	  0.950296	 -0.016115	  0.840186	 -0.266898	  0.472073	 -0.444308	  0.160321	  0.881412	 2.12691e+12	-3.92946e+12
3.476000	         0	        -1	       122	 8.81392e+10	   5556442	  30249.73159264	  29542.48587258	  31209.74855694	  -52.10	   55.50	   59.44	    115.59	    107.53	  17.67537	   0.08599	  22.02958	  121.88	  171.372738	  129.77	  0.079702	    0.049546	     -0.1732	    -0.06818	     -0.9825	  0.722279	  0.600581	  0.102596	  0.981302	 -0.162851	  0.907558	 -0.025325	  0.419163	 -0.407201	  0.190801	  0.893187	  175.24	    38	1.000000	 7.42097e+14	-9.92038e+14	-2.25016e+14	     39201.4	     2.82864	 -100.12	   74.73	   78.41	       30.249678	       29.542419	       31.209748	       30265.557	       29557.627	       31212.116	   2407387	  1.2006e+10	  0.063602	  0.019630	 -0.435033	 -0.672497	 -0.598743	  0.670830	  0.441592	 -0.125910	  0.987760	 -0.092069	  0.974917	  0.140372	  0.172720	 -0.183530	  0.068012	  0.980658	 8.03246e+13	 -1.4194e+14	     78878	  3.0873e+08	  0.263655	  0.013274	 -0.121554	 -0.000380	 -0.992585	  0.348310	  0.202822	  0.202171	  0.979291	 -0.010777	  0.859143	 -0.172063	  0.481941	 -0.470106	  0.106693	  0.876137	 2.14992e+12	-3.78932e+12
3.507000	         0	        -1	        88	 5.91747e+10	   3726121	  30265.77923053	  29629.18872754	  31208.61199109	  -21.84	   24.18	   61.35	    101.22	    101.22	 100.85530	   0.04181	  24.21719	  106.45	  151.149479	  121.76	  0.086419	    0.041224	     0.03521	      0.1618	     -0.9862	  0.628995	  0.592318	 -0.074944	  0.992607	  0.095471	  0.898199	  0.025607	  0.438843	 -0.433154	 -0.118641	  0.893478	  175.29	    37	1.000000	 4.38667e+14	-5.14955e+14	-2.34241e+14	     34830.1	     2.32871	   58.65	   17.79	   36.83	        30.26576	       29.629192	       31.208575	        30263.31	       29605.917	       31202.385	   1607587	 8.01997e+09	  0.103943	  0.025337	  0.120278	 -0.168748	 -0.978293	  0.485985	  0.411868	 -0.048592	  0.997747	  0.046249	  0.998357	  0.047110	  0.032625	 -0.030372	 -0.047758	  0.998397	 5.35958e+13	-7.35165e+13	     56234	 2.21857e+08	  0.127102	  0.009591	  0.270422	 -0.040404	 -0.961894	  0.289472	  0.195670	  0.104365	  0.992920	  0.056725	  0.979752	 -0.092847	 -0.177387	  0.170865	 -0.074090	  0.982505	 7.87009e+11	-2.69593e+12
3.539000	         0	        -1	        87	 5.60573e+10	   3536833	  30261.58768077	  29627.58339075	  31206.02847532	  -18.71	   23.05	   60.20	     99.43	     99.43	  66.14654	   0.06606	  22.11953	  104.91	  148.807002	  120.43	  0.077721	    0.037401	      0.0439	      0.2296	     -0.9723	  0.609143	  0.602258	 -0.192544	  0.974425	  0.115858	  0.981238	  0.189993	  0.032779	 -0.009929	 -0.119996	  0.992725	  175.34	    37	1.000000	 4.06488e+14	-4.77924e+14	-2.08372e+14	     34818.9	     2.32871	   49.32	   21.05	   65.70	       30.261626	       29.627584	       31.206082	       30262.943	       29606.715	       31198.822	   1538545	 7.67267e+09	  0.081515	  0.021351	  0.116730	 -0.153322	 -0.981258	  0.487522	  0.422718	 -0.179785	  0.980257	  0.082306	  0.946345	  0.195190	 -0.257551	  0.268532	 -0.031586	  0.962753	 4.82893e+13	-6.94525e+13	     46636	 1.84452e+08	  0.073592	  0.005563	  0.096747	 -0.010215	 -0.995257	  0.367629	  0.256595	 -0.053853	  0.994588	  0.088851	  0.967835	  0.073889	 -0.240490	  0.245754	 -0.073042	  0.966576	 5.87662e+11	-2.35057e+12
3.571000	         0	        -1	        81	 5.11645e+10	   3237698	  30257.02072512	  29627.08366371	  31203.32882616	  -13.28	   21.23	   58.98	     96.45	     96.45	  80.01797	   0.09821	  19.70820	  102.12	  144.830135	  118.61	  0.059514	    0.028040	     0.03525	      0.3208	     -0.9465	  0.632775	  0.599871	 -0.321651	  0.936147	  0.142021	 -0.541645	 -0.304944	  0.783345	  0.776634	  0.175039	  0.605145	  175.39	    36	1.000000	  3.5992e+14	-4.19143e+14	-1.76681e+14	     33686.3	     2.32871	   73.24	    6.08	   95.81	       30.256934	       29.627118	       31.203361	       30262.076	       29609.758	       31195.413	   1420133	 7.07898e+09	  0.059396	  0.015414	  0.139716	 -0.157999	 -0.977505	  0.506811	  0.428194	 -0.313861	  0.941297	  0.124301	  0.826983	  0.335337	 -0.451275	  0.466466	  0.038843	  0.883686	 4.37785e+13	-6.17451e+13	     38673	 1.52092e+08	  0.032344	  0.002448	 -0.069125	 -0.096740	 -0.992906	  0.495290	  0.362699	 -0.298114	  0.941224	  0.158826	  0.907758	  0.331001	 -0.257710	  0.295134	 -0.067349	  0.953079	 4.41492e+11	 -1.9694e+12
3.604000	         0	        -1	        73	  4.7913e+10	   3033531	  30252.47831835	  29624.68482929	  31198.81037288	   -9.92	   21.31	   57.29	     94.38	     94.38	  71.31503	   0.04325	  17.80762	  100.26	  142.124531	  117.55	  0.049815	    0.023188	     0.05437	      0.4004	     -0.9147	  0.649561	  0.585279	 -0.416596	  0.899229	  0.133546	 -0.523260	 -0.357312	  0.773646	  0.743402	  0.252418	  0.619385	  175.44	    36	1.000000	 3.31027e+14	-3.83211e+14	 -1.6096e+14	     33764.9	     2.32871	  -14.68	   39.06	   78.75	       30.252521	       29.624678	       31.198808	       30260.807	       29610.528	       31191.932	   1333572	 6.64604e+09	  0.050572	  0.013122	  0.300767	 -0.149761	 -0.941866	  0.516150	  0.426271	 -0.404710	  0.906790	  0.118079	  0.792895	  0.412304	 -0.448690	  0.455552	  0.087965	  0.885852	 4.02461e+13	-5.64612e+13	     34532	 1.35746e+08	  0.017727	  0.001343	 -0.113100	 -0.167372	 -0.979385	  0.524739	  0.388929	 -0.491514	  0.844111	  0.214221	  0.754225	  0.535579	 -0.379868	  0.435383	  0.025140	  0.899894	 3.88932e+11	-1.77164e+12
3.638000	         0	        -1	        63	 4.31048e+10	   2726254	  30248.74734138	  29623.60473604	  31193.94007016	   -5.07	   20.96	   55.82	     91.12	     91.12	  73.24973	   0.08150	  15.15455	   97.14	  137.884563	  115.72	  0.041163	    0.018963	   0.0006998	      0.6218	     -0.7832	  0.673508	  0.592172	 -0.483090	  0.867611	  0.117788	 -0.525314	 -0.394829	  0.753761	  0.700477	  0.302259	  0.646507	  175.48	    36	1.000000	 2.88617e+14	-3.31777e+14	-1.31639e+14	     32418.6	     2.32871	   61.87	   44.27	   65.98	       30.248691	       29.623641	       31.193894	       30258.365	       29613.213	       31188.538	   1196729	 5.96339e+09	  0.048612	  0.012337	  0.497637	 -0.013561	 -0.867280	  0.517614	  0.436513	 -0.467222	  0.880455	  0.080644	  0.837306	  0.469921	 -0.279450	  0.283939	  0.063041	  0.956768	 3.53264e+13	-4.84235e+13	     30469	 1.19069e+08	  0.004657	  0.000356	 -0.991260	 -0.111032	 -0.071243	  0.524221	  0.409856	 -0.616240	  0.735518	  0.281534	 -0.593676	 -0.668730	  0.447603	  0.517490	  0.108691	  0.848758	 3.24104e+11	-1.51102e+12
3.672000	         0	        -1	        65	 4.01157e+10	   2521586	  30244.68361686	  29620.29500451	  31188.57188345	   -2.58	   21.98	   54.80	     88.97	     88.97	  20.44193	   0.05484	  14.04558	   95.18	  135.183294	  114.68	  0.039758	    0.017424	    -0.01401	      0.7172	     -0.6967	  0.689998	  0.595137	 -0.535981	  0.840238	  0.081998	  0.586558	  0.440487	 -0.679648	  0.607185	  0.316181	  0.728941	  175.53	    36	1.000000	  2.6378e+14	-2.98677e+14	-1.19117e+14	     31055.3	     2.32871	  153.21	  148.25	  106.99	       30.244689	       29.620299	       31.188626	       30256.223	       29613.118	       31185.021	   1094079	 5.45158e+09	  0.044857	  0.011005	  0.598531	  0.025752	 -0.800685	  0.547300	  0.449586	 -0.550708	  0.833502	  0.044670	  0.828673	  0.552367	 -0.090511	  0.100115	  0.012828	  0.994893	 3.11733e+13	-4.21101e+13	     28405	 1.10356e+08	  0.005090	  0.000384	 -0.892549	  0.328177	  0.309284	  0.536741	  0.414823	 -0.649735	  0.703919	  0.286954	 -0.551561	 -0.696322	  0.459257	  0.523092	  0.140123	  0.840679	 2.93456e+11	-1.32719e+12
3.706000	         0	        -1	        58	 3.55825e+10	   2215780	  30241.40575987	  29618.81459925	  31184.24809941	    1.29	   22.85	   53.80	     85.49	     85.49	  19.93788	   0.04491	  12.03080	   91.78	  130.594231	  112.51	  0.041976	    0.018115	    -0.05053	      0.8577	     -0.5117	  0.739191	  0.642521	 -0.565046	  0.824178	  0.038126	  0.644890	  0.470007	 -0.602669	  0.514626	  0.315948	  0.797080	  175.57	    35	1.000000	 2.25207e+14	-2.53119e+14	-9.40776e+13	     29815.9	          -1	   50.82	   11.92	   75.89	       30.241367	       29.618822	       31.184227	       30252.664	       29615.204	       31182.022	    942642	 4.69739e+09	  0.053004	  0.012283	  0.387088	  0.179553	 -0.904391	  0.621688	  0.472980	 -0.614724	  0.787832	 -0.037895	  0.780933	  0.614679	  0.110968	 -0.110718	 -0.038621	  0.993101	 2.64232e+13	-3.44719e+13	     26799	  1.0418e+08	  0.010092	  0.000799	 -0.363241	  0.930680	  0.043481	  0.637964	  0.515135	 -0.605610	  0.731304	  0.313737	  0.630839	  0.681529	 -0.370891	  0.485055	  0.026698	  0.874076	 2.49666e+11	-1.18988e+12
3.741000	         0	        -1	        48	 3.20618e+10	   1986619	  30238.75645332	  29617.99554887	  31180.29164931	    4.40	   24.37	   53.37	     82.58	     82.58	  79.68328	   0.01654	  11.11029	   88.97	  126.590145	  109.62	  0.047677	    0.021432	    -0.08136	      0.9315	     -0.3546	  0.794420	  0.695251	 -0.630898	  0.775595	  0.020510	  0.683082	  0.567792	 -0.459360	  0.367922	  0.275799	  0.888014	  175.62	    35	1.000000	 1.92631e+14	-2.18273e+14	-7.79859e+13	     27623.7	     2.32871	   56.95	   14.82	   57.68	       30.238749	       29.618003	       31.180279	        30249.64	       29616.431	       31178.697	    835546	 4.16421e+09	  0.057443	  0.012421	  0.278609	  0.274406	 -0.920369	  0.687960	  0.495656	  0.743364	 -0.666424	  0.057359	  0.656456	  0.743317	  0.128631	 -0.128359	 -0.057966	  0.990032	 2.30111e+13	-2.89439e+13	     25481	 9.86956e+07	  0.014597	  0.001195	 -0.151841	  0.986778	 -0.056685	  0.785453	  0.626185	 -0.535603	  0.762531	  0.362871	  0.718906	  0.637171	 -0.277825	  0.443061	 -0.112066	  0.889459	 2.05073e+11	-1.05522e+12
3.776000	         0	        -1	        37	 2.94297e+10	   1808571	  30236.02813686	  29616.70427978	  31176.73881850	    7.35	   26.81	   53.81	     80.26	     80.26	  15.52077	   0.08983	  10.94993	   86.78	  123.504171	  106.14	  0.055583	    0.027404	     -0.1221	      0.9741	     -0.1901	  0.840015	  0.732472	  0.748211	 -0.662822	 -0.029105	  0.630402	  0.723920	 -0.280237	  0.206817	  0.191328	  0.959490	  175.66	    35	1.000000	  1.6576e+14	-1.92698e+14	-7.20163e+13	     25786.7	     2.32871	   46.37	   29.47	   21.68	       30.236059	       29.616627	       31.176707	       30246.864	       29616.413	       31175.189	    746372	 3.72058e+09	  0.064443	  0.013651	  0.279684	  0.427350	 -0.859738	  0.723578	  0.524486	  0.890281	 -0.450712	  0.065257	  0.440675	  0.888740	  0.126284	 -0.114915	 -0.083671	  0.989845	 1.98121e+13	-2.47848e+13	     25180	 9.77432e+07	  0.016438	  0.001395	 -0.091608	  0.993129	 -0.072824	  0.860571	  0.657749	 -0.621896	  0.693989	  0.362801	  0.722847	  0.686932	 -0.074938	  0.301226	 -0.215646	  0.928848	 1.89622e+11	-9.87886e+11
3.812000	         2	        -1	         1	 2.71547e+10	   1656200	  30233.43903850	  29614.96632293	  31173.19357290	   11.02	   30.29	   54.87	     78.15	     78.15	  76.75812	   0.07763	  10.65496	   84.80	  120.185053	  101.68	  0.064537	    0.036153	      -0.148	      0.9856	     0.08138	  0.870573	  0.759813	  0.890491	 -0.452448	 -0.048129	  0.445953	  0.888877	 -0.104993	  0.090284	  0.072032	  0.993308	  175.71	    35	1.000000	 1.40376e+14	-1.71015e+14	-6.81327e+13	       24240	     2.32871	   46.44	   31.03	   59.63	       30.233406	       29.614922	       31.173248	       30243.947	       29615.501	       31171.512	    671252	 3.34693e+09	  0.045714	  0.010776	  0.247570	  0.687657	 -0.682522	  0.722763	  0.544797	  0.959114	 -0.276730	  0.059330	  0.267115	  0.954388	  0.133390	 -0.093537	 -0.112088	  0.989286	 1.61003e+13	-2.15251e+13	     24880	 9.68876e+07	  0.018392	  0.001610	 -0.063515	  0.997762	 -0.020919	  0.908375	  0.661487	  0.854582	 -0.430606	 -0.290291	  0.485771	  0.860473	  0.153661	  0.183620	 -0.272331	  0.944521	 1.86985e+11	-9.35333e+11
