#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	MDM(2.0Rstar0.5)	Mgas(2.0Rstar0.5)	MlowresDM(2.0Rstar0.5)	Mstar(2.0Rstar0.5)	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	Vc(2.0Rstar0.5)	cAnalytic
139	2.56571436	0	-1	29	21320900000.0	1000907	30143.8680606	30657.8797532	29324.1337989	-13.9	59.96	-53.93	69.65	43.06	20.35732	0.08281	3.67273	68.05	92.857785	78.0	0.018367	0.013987	-0.1192	0.5832	-0.8035	0.886097	0.720083	-0.449623	0.645998	-0.616868	0.088529	0.719441	0.688888	0.888821	0.255129	-0.380666	172.96	33	1.0	5.95207e+13	-8.39653e+13	-1.04505e+13	17321.8	4.13217	103.66	51.31	-93.47	30.143799	30.657892	29.32409	30144.524	30654.935	29322.04	234954	1175840000.0	0.024116	0.00504	-0.154678	-0.913746	-0.375689	0.874821	0.746396	0.46947	-0.443469	0.7635	-0.304353	0.730442	0.611412	0.828835	0.519413	-0.20795	3.56452e+12	-5.40541e+12	25120	95633500.0	0.013426	0.001391	-0.228579	-0.94219	-0.245009	0.580221	0.44771	-0.39103	0.667178	-0.63401	0.126765	0.721334	0.680887	0.911606	0.185877	-0.366639	1.69444e+11	-6.22005e+11	2417031208.32	214878472.601	0.0	55395846.274	5.24007013922	7.46137028463	9.18110648164	9.78605727649	10.2882986474	62.7073370289	4.31004844808
138	2.58620691	0	-1	27	21320900000.0	1004590	30144.6246998	30653.9342719	29327.3156097	-13.76	59.9	-53.96	69.8	44.69	53.78607	0.01508	3.47245	67.98	93.305775	78.27	0.018496	0.014049	-0.03233	0.5618	-0.8267	0.876606	0.712285	-0.443646	0.666645	-0.598968	0.081487	0.695578	0.713815	0.89249	0.267873	-0.362914	173.04	33	1.0	6.03152e+13	-8.50236e+13	-1.10174e+13	17792.6	3.90758	-25.37	107.63	-15.91	30.14461	30.653933	29.327311	30145.529	30651.271	29325.279	233642	1169130000.0	0.023845	0.005017	-0.111374	-0.929442	-0.351757	0.857636	0.731445	0.458115	-0.437415	0.773821	-0.341076	0.717407	0.607449	0.820852	0.542213	-0.179463	3.61948e+12	-5.51566e+12	24913	94948200.0	0.013473	0.001387	-0.259257	-0.941278	-0.216291	0.580327	0.443618	-0.401879	0.664089	-0.63046	0.157737	0.72842	0.666726	0.902005	0.168496	-0.397488	1.66787e+11	-6.2038e+11	2485195207.78	225169815.386	0.0	55139264.4536	5.34152827964	7.68564478122	9.2520138179	9.8611632293	10.3570857823	63.1869196419	4.28722680468
137	2.60693645	0	-1	27	21320900000.0	1013578	30145.4831343	30650.0213289	29330.5654394	-13.75	59.51	-54.02	70.11	33.93	18.42329	0.02899	3.50348	68.61	93.958242	78.62	0.019794	0.014938	0.1303	0.4951	-0.859	0.861703	0.701031	-0.421955	0.716734	-0.555199	0.090789	0.642712	0.760709	0.90206	0.270579	-0.336267	173.11	33	1.0	6.16291e+13	-8.66796e+13	-1.2294e+13	18035.0	3.99264	-23.24	83.35	-71.1	30.145483	30.650049	29.330572	30146.548	30647.3	29328.632	232391	1162700000.0	0.024734	0.005305	-0.066158	-0.940169	-0.334223	0.842116	0.72017	0.447093	-0.443001	0.777083	-0.363593	0.703732	0.610378	0.817256	0.555437	-0.153562	3.63329e+12	-5.65679e+12	24720	94362100.0	0.013484	0.001372	-0.277694	-0.941947	-0.188737	0.578967	0.440086	-0.411955	0.664849	-0.623112	0.188358	0.731197	0.655646	0.891524	0.152729	-0.42645	1.65891e+11	-6.21507e+11	2535527900.14	263619950.981	0.0	55352988.1174	5.42035109409	7.7512222807	9.35909568671	9.9105963021	10.3913064232	63.9110178557	4.26264664162
136	2.62790704	0	-1	26	21320900000.0	1026000	30146.5953426	30646.0409989	29333.9523943	-13.5	58.94	-54.0	70.48	30.23	10.87381	0.15567	3.54903	69.11	94.698175	78.7	0.021243	0.016066	0.2609	0.4284	-0.8651	0.846838	0.694096	-0.412924	0.745452	-0.523255	0.061809	0.596134	0.800502	0.908666	0.298205	-0.292234	173.19	33	1.0	6.27124e+13	-8.86732e+13	-1.36712e+13	18108.2	3.96503	62.56	30.71	-72.03	30.146542	30.645905	29.3339	30147.699	30643.273	29332.024	232465	1162910000.0	0.02443	0.005807	-0.015089	-0.938612	-0.344643	0.82942	0.7091	0.433999	-0.453713	0.778325	-0.369062	0.698574	0.613014	0.821851	0.553298	-0.135732	3.26705e+12	-5.83189e+12	24463	93605800.0	0.0135	0.001359	-0.292851	-0.941466	-0.166974	0.580509	0.437524	-0.422134	0.668631	-0.612156	0.215338	0.729902	0.648746	0.880586	0.142038	-0.452099	1.63369e+11	-6.23117e+11	2626413232.75	310196876.434	0.0	57002105.2957	5.57685070577	7.83125094977	9.41633840996	9.97766983864	10.4319097834	64.7122421499	4.23741910553
135	2.64912271	0	-1	28	21320900000.0	1032160	30147.3980242	30642.2638374	29336.8875189	-13.28	58.86	-54.06	70.72	25.53	14.57914	0.08603	3.35636	69.53	95.263775	78.85	0.022476	0.016962	0.3373	0.3788	-0.8618	0.839109	0.691527	-0.415606	0.745901	-0.520483	0.012894	0.57702	0.816628	0.909453	0.332684	-0.249431	173.26	33	1.0	6.35576e+13	-8.99704e+13	-1.39815e+13	18304.1	3.96652	-92.31	41.85	-129.97	30.147464	30.642267	29.336833	30148.687	30639.663	29335.202	230915	1154910000.0	0.024414	0.005983	0.02634	-0.936128	-0.350671	0.819394	0.701051	0.416484	-0.463597	0.782061	-0.371717	0.698197	0.61184	0.829679	0.545527	-0.118461	3.05732e+12	-5.84208e+12	23958	91528500.0	0.01417	0.001391	-0.311453	-0.937589	-0.154675	0.577797	0.434395	-0.43216	0.671373	-0.602076	0.234429	0.728325	0.643883	0.870793	0.137117	-0.472142	1.61059e+11	-6.07965e+11	2725251031.96	323421736.713	0.0	55953054.9214	5.74798497455	8.03166060656	9.47331837021	10.0416680578	10.5018898022	65.1022749637	4.21405694201
134	2.67058825	0	-1	29	21320900000.0	1031899	30148.2828669	30638.8450732	29339.9623359	-13.11	59.06	-54.18	70.79	24.23	32.98733	0.04993	3.28051	69.53	95.615173	79.09	0.02344	0.017616	0.3975	0.3477	-0.8492	0.836016	0.692463	-0.415622	0.742877	-0.524778	-0.019686	0.56949	0.821763	0.909325	0.351873	-0.222068	173.34	33	1.0	6.41054e+13	-9.05608e+13	-1.32732e+13	18010.0	3.82624	5.81	27.97	-57.75	30.148273	30.638798	29.339948	30149.592	30636.233	29338.47	228145	1140900000.0	0.024753	0.005915	0.061859	-0.934963	-0.34931	0.811597	0.692461	0.402486	-0.475133	0.782467	-0.365029	0.700562	0.613162	0.839499	0.532412	-0.108529	3.07487e+12	-5.74911e+12	23753	90787900.0	0.014949	0.001451	-0.35762	-0.923693	-0.137476	0.57485	0.431332	-0.440541	0.679386	-0.58682	0.244596	0.719775	0.649689	0.863769	0.142681	-0.483266	1.6066e+11	-6.01895e+11	2579389951.96	311959157.425	0.0	52460474.1761	5.58000625357	7.83249369207	9.2943605234	9.86377090333	10.4420253994	64.5298209504	4.19276156025
133	2.69230771	0	-1	30	21320900000.0	1034552	30150.1053392	30634.8592983	29342.9210836	-12.82	59.23	-54.31	70.94	57.97	65.28124	0.14368	2.6649	68.74	96.086542	79.36	0.023993	0.017982	0.4515	0.3398	-0.825	0.833526	0.696992	-0.42129	0.742156	-0.521268	-0.044675	0.557083	0.829254	0.905825	0.372644	-0.201538	173.41	33	1.0	6.49432e+13	-9.16747e+13	-1.30131e+13	17992.8	3.13232	-11.01	56.12	-93.31	30.15005	30.634972	29.342991	30150.76	30632.557	29341.75	225202	1126020000.0	0.02367	0.005487	0.13621	-0.928806	-0.344624	0.801007	0.682846	0.402054	-0.489106	0.774033	-0.348529	0.699977	0.623346	0.846688	0.520392	-0.110961	3.13135e+12	-5.68904e+12	23649	90531300.0	0.013808	0.001333	-0.400148	-0.914049	-0.066305	0.57687	0.431504	-0.445446	0.683263	-0.578558	0.263096	0.717576	0.644876	0.855779	0.135041	-0.499405	1.60675e+11	-6.04114e+11	2557286046.34	293258471.31	0.0	50459370.2661	5.4219655199	7.44247370407	9.12217264234	9.86210192749	10.4440523003	65.1778204837	4.17058559395
132	2.71428561	0	-1	37	21320900000.0	1035498	30151.3641762	30631.312515	29345.5207842	-12.53	59.55	-54.4	71.03	54.5	48.9937	0.05229	2.35286	69.15	96.463003	79.58	0.024684	0.018435	0.5095	0.318	-0.7995	0.829942	0.702054	-0.428356	0.73938	-0.51945	-0.060147	0.550255	0.832827	0.901606	0.38799	-0.191234	173.48	33	1.0	6.54954e+13	-9.23335e+13	-1.28607e+13	18201.8	3.22261	-27.81	35.96	-53.14	30.151391	30.631285	29.345486	30151.745	30629.04	29345.046	223210	1115890000.0	0.023095	0.005117	0.180142	-0.921293	-0.344627	0.79375	0.672881	0.402867	-0.502457	0.765007	-0.32462	0.703057	0.632719	0.855757	0.503238	-0.120131	3.27229e+12	-5.63463e+12	23575	90441700.0	0.013596	0.001305	-0.475075	-0.879914	0.007406	0.577416	0.430903	-0.452359	0.691571	-0.563118	0.274708	0.708762	0.649763	0.848473	0.139233	-0.510595	1.58226e+11	-6.01774e+11	2506928656.89	284879000.288	0.0	48189170.9808	5.38638510158	7.41850772942	9.13900157332	9.91007718736	10.5277808745	64.8937670932	4.14934942434
131	2.73652697	0	-1	35	21320900000.0	1036332	30152.6266178	30627.2956273	29348.3695706	-12.08	59.9	-54.54	71.1	54.15	14.33618	0.11633	2.00646	69.56	96.830279	79.43	0.025118	0.018784	0.5839	0.2501	-0.7723	0.82347	0.708171	-0.435492	0.747985	-0.500865	-0.039946	0.539792	0.84085	0.899306	0.386191	-0.205196	173.56	33	1.0	6.5433e+13	-9.26213e+13	-1.2528e+13	17779.7	3.31737	0.7	63.79	-45.9	30.152636	30.627379	29.348289	30152.717	30625.31	29348.643	221530	1107300000.0	0.023297	0.005263	0.214432	-0.902732	-0.372953	0.78511	0.661947	0.410136	-0.517358	0.751085	-0.300939	0.700642	0.646943	0.860944	0.491366	-0.131665	3.06266e+12	-5.54394e+12	23428	89996400.0	0.012569	0.001201	-0.467976	-0.878447	0.096583	0.574934	0.432181	-0.457092	0.701755	-0.546449	0.288658	0.698178	0.655152	0.841275	0.141728	-0.521699	1.48161e+11	-5.92181e+11	2373786584.03	313251491.435	0.0	46178494.7507	5.44332369287	7.74298867541	9.47981162744	10.0519684011	10.5207445069	63.5176048563	4.12832055353
130	2.75903606	0	-1	35	21320900000.0	1036784	30153.5031478	30623.4983103	29350.9615733	-11.62	60.2	-54.68	71.15	53.36	44.04282	0.11344	2.34841	70.04	97.168001	79.37	0.026387	0.019719	0.6495	0.1772	-0.7394	0.815293	0.710963	-0.443459	0.762634	-0.470886	0.015287	0.531729	0.846777	0.896164	0.368312	-0.247458	173.63	33	1.0	6.5436e+13	-9.28234e+13	-1.24384e+13	17748.6	3.46585	8.31	2.34	6.06	30.153422	30.623578	29.350957	30153.549	30621.575	29352.308	220462	1101760000.0	0.023646	0.005519	0.203805	-0.901509	-0.381766	0.7768	0.651404	0.41813	-0.529655	0.737992	-0.271338	0.702507	0.657921	0.866916	0.475342	-0.150024	2.75764e+12	-5.42867e+12	23285	89589400.0	0.011652	0.00111	-0.438373	-0.884894	0.157457	0.574615	0.434823	-0.459122	0.716038	-0.525829	0.316837	0.684957	0.656085	0.829953	0.134621	-0.541346	1.37911e+11	-5.82559e+11	2482083373.02	309998048.691	0.0	48334781.0356	5.89060063181	8.1883903429	9.65183174899	10.1516187954	10.5621716073	62.4316132372	4.10767401743
129	2.78181815	0	-1	36	21320900000.0	1037691	30154.2065639	30620.0021092	29353.8449162	-11.18	60.36	-54.71	71.21	51.99	54.98142	0.08997	3.05256	70.46	97.520835	79.55	0.027357	0.020327	0.6966	0.1293	-0.7057	0.807714	0.710588	-0.441796	0.777913	-0.446842	0.071446	0.527015	0.846847	0.894266	0.342209	-0.288412	173.7	33	1.0	6.58832e+13	-9.32106e+13	-1.23845e+13	17985.1	3.56584	17.34	66.01	-85.6	30.154238	30.619919	29.353861	30154.29	30617.762	29355.917	219613	1097300000.0	0.023843	0.005564	0.175597	-0.90384	-0.390178	0.770319	0.641798	0.425565	-0.538566	0.727215	-0.248091	0.703389	0.666104	0.870256	0.463886	-0.165724	2.61084e+12	-5.30625e+12	23077	88827100.0	0.012201	0.001148	-0.479374	-0.858512	0.182091	0.581402	0.43812	-0.463522	0.723779	-0.511167	0.330763	0.676516	0.657968	0.822036	0.135908	-0.552979	1.34613e+11	-5.72716e+11	2785610747.42	318832910.283	0.0	53723263.7842	6.51542399808	8.58754828745	9.83189518628	10.2445175312	10.574119161	62.7843829086	4.08702950324
128	2.804878	0	-1	33	21320900000.0	1041502	30154.9842688	30616.2329926	29356.8280496	-10.74	60.3	-54.66	71.34	51.55	26.39338	0.08199	3.64929	70.85	97.969847	79.85	0.027805	0.020543	0.7299	0.1019	-0.6759	0.800054	0.709996	-0.434546	0.796679	-0.420087	0.098638	0.505718	0.857042	0.895232	0.330988	-0.29834	173.77	33	1.0	6.67053e+13	-9.41092e+13	-1.26299e+13	18072.3	3.59941	-33.0	81.7	-21.35	30.154999	30.616214	29.356906	30155.016	30613.712	29359.467	219171	1094940000.0	0.023736	0.005407	0.184513	-0.897868	-0.399735	0.76367	0.632631	0.433433	-0.546045	0.716917	-0.229269	0.702538	0.673704	0.871534	0.456372	-0.179312	2.5837e+12	-5.18931e+12	23084	89007100.0	0.012499	0.001167	-0.500103	-0.845653	0.186462	0.585642	0.443277	-0.456931	0.731751	-0.505722	0.354792	0.671293	0.65076	0.815682	0.117926	-0.566354	1.34852e+11	-5.72856e+11	2952612546.1	293570181.724	0.0	58941933.2613	6.73762251567	8.85238566745	9.93622832485	10.330317912	10.6353944035	63.3528363237	4.06575440107
127	2.82822084	0	-1	32	21320900000.0	1047217	30155.4401036	30612.5829623	29359.833139	-10.42	60.1	-54.45	71.5	51.58	60.63184	0.0357	4.31208	71.34	98.46458	80.21	0.027999	0.020571	0.7596	0.1033	-0.6422	0.791142	0.709983	-0.418699	0.812954	-0.404718	0.105058	0.486032	0.867603	0.902028	0.320746	-0.288909	173.84	33	1.0	6.77283e+13	-9.52707e+13	-1.27015e+13	17450.7	3.67403	-16.53	65.69	-111.65	30.155418	30.612574	29.359807	30155.66	30609.589	29362.929	219698	1097450000.0	0.023232	0.005198	0.226742	-0.891591	-0.391987	0.760644	0.627777	0.4377	-0.547714	0.713042	-0.226163	0.700477	0.676892	0.870212	0.457539	-0.182726	2.54583e+12	-5.09982e+12	23175	89492100.0	0.013247	0.001228	-0.523088	-0.835256	0.169491	0.595257	0.457128	-0.441901	0.738447	-0.509332	0.394259	0.669876	0.629147	0.805781	0.077212	-0.587158	1.37864e+11	-5.76203e+11	3303434869.39	269858784.437	0.0	64977952.6734	7.12940763901	9.08284168415	10.0488812931	10.3672353836	10.65320732	64.8148375795	4.04429442395
126	2.85185194	0	-1	30	21320900000.0	1054247	30156.0995543	30608.4452176	29362.8457826	-10.2	59.8	-54.14	71.67	52.53	25.32514	0.12363	4.72263	71.88	98.983938	80.69	0.027658	0.020233	0.7824	0.0994	-0.6148	0.781304	0.711931	-0.406425	0.822983	-0.396884	0.10485	0.473518	0.874521	0.907648	0.313813	-0.27874	173.91	33	1.0	6.90043e+13	-9.67853e+13	-1.29487e+13	17416.0	3.76879	-5.55	65.17	-38.14	30.156076	30.608407	29.362961	30156.323	30605.307	29366.367	221124	1104430000.0	0.022452	0.004909	0.328152	-0.859101	-0.392763	0.755703	0.623734	0.442395	-0.549074	0.709087	-0.233508	0.692872	0.682204	0.865887	0.467381	-0.17831	2.55205e+12	-5.03339e+12	23302	90164800.0	0.013831	0.001276	-0.535678	-0.834667	0.127987	0.600148	0.460839	-0.43586	0.744317	-0.505983	0.40162	0.663966	0.630754	0.805436	0.071707	-0.588329	1.42822e+11	-5.84494e+11	3242556514.81	234678062.284	0.0	63607678.8109	7.00632565577	8.99777027269	10.0768081739	10.423358504	10.6882427186	64.6990692386	4.02281541985
125	2.87577629	0	-1	25	21320900000.0	1059409	30156.6228886	30604.6158688	29365.6582989	-10.04	59.46	-53.79	71.76	52.43	30.29238	0.10854	5.29592	72.5	99.397625	81.34	0.02748	0.01992	0.8013	0.1012	-0.5897	0.775805	0.712817	-0.40101	0.826525	-0.395028	0.108466	0.471024	0.875426	0.90963	0.308207	-0.278535	173.97	33	1.0	7.03531e+13	-9.79549e+13	-1.29831e+13	17346.7	3.93966	-67.47	-11.42	-105.11	30.156519	30.604638	29.365683	30156.987	30601.212	29369.699	223696	1117170000.0	0.020853	0.004426	0.431091	-0.818056	-0.380716	0.754752	0.62486	0.443933	-0.547174	0.709594	-0.245978	0.687068	0.683691	0.861637	0.478058	-0.17042	2.61702e+12	-4.98394e+12	23496	91138100.0	0.014658	0.001354	-0.579942	-0.807409	0.108436	0.611	0.463014	-0.4382	0.750018	-0.495433	0.412924	0.657534	0.630193	0.79842	0.071574	-0.597832	1.46262e+11	-5.94691e+11	3078493671.18	197981844.76	0.0	60519005.1164	6.71726341725	8.64311031779	9.75099333478	10.1975472358	10.6300136712	64.3451797374	4.00231317114
124	2.9000001	0	-1	29	21320900000.0	1064583	30156.9959307	30601.5626746	29368.4190085	-9.95	59.05	-53.38	71.82	54.26	20.03205	0.12903	6.21693	72.92	99.769937	82.18	0.027849	0.019832	0.8223	0.1267	-0.5548	0.770773	0.71211	-0.38716	0.83214	-0.397053	0.091778	0.46328	0.881447	0.917433	0.30482	-0.255736	174.04	33	1.0	7.19729e+13	-9.88675e+13	-1.3307e+13	17293.3	4.01875	36.19	60.22	51.92	30.157027	30.601687	29.368429	30157.592	30597.322	29372.925	227517	1136070000.0	0.018298	0.003741	0.526156	-0.770813	-0.359176	0.763848	0.62988	0.439316	-0.535964	0.720933	-0.263372	0.690415	0.673767	0.858858	0.48587	-0.162153	2.73597e+12	-4.95264e+12	23895	92999800.0	0.015929	0.001474	-0.658409	-0.739655	0.139314	0.618239	0.453821	-0.425738	0.767514	-0.479238	0.450625	0.639126	0.623262	0.784655	0.04939	-0.617961	1.51621e+11	-6.0574e+11	2347755839.31	141654527.322	0.0	54009812.7539	5.68390612486	7.86223269819	9.27107148206	9.8962874683	10.5898757717	61.2594407351	3.98226967553
123	2.92452836	0	-1	23	21320900000.0	1068792	30157.7686512	30596.8291701	29371.481574	-9.88	58.74	-53.16	71.84	52.45	28.016	0.13092	5.96687	73.57	100.090711	83.04	0.027807	0.019648	0.8332	0.1602	-0.5293	0.773972	0.714427	-0.404184	0.82603	-0.392822	0.067224	0.45513	0.887884	0.912204	0.332461	-0.239486	174.1	33	1.0	7.35183e+13	-1.00177e+14	-1.24263e+13	17357.5	4.23141	-1.7	87.79	-30.07	30.157839	30.596792	29.371378	30158.433	30593.059	29376.058	232071	1158640000.0	0.017003	0.003316	0.663013	-0.675516	-0.322633	0.757159	0.624787	0.429728	-0.529741	0.731238	-0.275024	0.694559	0.664793	0.860056	0.486788	-0.15278	2.93317e+12	-4.96394e+12	24157	94318400.0	0.01688	0.00157	-0.707018	-0.702057	0.085095	0.610806	0.448161	-0.420174	0.781301	-0.461543	0.474405	0.622706	0.622235	0.773559	0.042489	-0.632298	1.4979e+11	-6.11762e+11	2185199518.86	113031582.964	0.0	49881856.952	5.39842218583	7.48164592868	9.10128897167	9.86524348857	10.574146529	60.586367688	3.96275031615
122	2.94936705	0	-1	19	21219900000.0	1068144	30158.6250055	30592.2282762	29375.1261813	-9.75	58.58	-53.08	71.74	51.08	30.36166	0.05968	5.12189	74.73	100.242985	83.85	0.028591	0.020162	0.8374	0.1832	-0.515	0.779165	0.712823	-0.432533	0.824557	-0.364719	0.115226	0.451752	0.884671	0.894225	0.340625	-0.290408	174.17	33	1.0	7.46044e+13	-1.01111e+14	-1.0882e+13	17814.9	4.75148	10.06	-4.44	-75.26	30.158576	30.592232	29.37516	30159.286	30589.118	29379.141	236075	1178450000.0	0.017081	0.003098	0.796332	-0.53373	-0.284583	0.75321	0.622094	0.426398	-0.531255	0.732088	-0.267769	0.698941	0.66316	0.863993	0.4788	-0.155774	3.21424e+12	-4.96775e+12	24459	95830100.0	0.01845	0.001732	-0.739345	-0.670782	0.058478	0.606333	0.45194	-0.41694	0.78455	-0.458957	0.506398	0.619817	0.59949	0.7548	0.017537	-0.655721	1.44639e+11	-6.14417e+11	2149191145.24	90658160.5221	0.0	46315071.1255	5.39998667207	7.65265785764	9.34210495253	10.0050661188	10.606086638	59.9620182694	3.94458232079
121	2.97452235	0	-1	21	21098200000.0	1066331	30159.7595586	30587.6633016	29378.5776502	-9.6	58.36	-53.05	71.61	48.78	63.79538	0.0972	4.35989	76.02	100.367126	84.8	0.029626	0.02076	0.8444	0.2136	-0.4913	0.784122	0.71096	-0.456021	0.824869	-0.334121	0.153276	0.442614	0.883516	0.876671	0.351689	-0.328273	174.23	33	1.0	7.58617e+13	-1.01946e+14	-1.02511e+13	18360.5	5.33049	-51.04	26.42	-29.82	30.159738	30.587676	29.378672	30160.093	30585.297	29382.224	239604	1195850000.0	0.018664	0.003008	0.884425	-0.392551	-0.252382	0.749303	0.622544	0.44023	-0.53974	0.717551	-0.231127	0.704107	0.671427	0.867628	0.461427	-0.18522	3.61036e+12	-4.99038e+12	24822	97645100.0	0.020667	0.001939	-0.772394	-0.634415	0.030404	0.603504	0.463289	-0.42054	0.789283	-0.447412	0.5498	0.613979	0.566348	0.721711	-0.007815	-0.692151	1.46927e+11	-6.14501e+11	2429330364.75	81360724.26	0.0	45853546.1371	5.93995516116	7.97239801281	9.55788259119	10.1351927522	10.6267088682	60.6502630326	3.92673348689
120	3.0	0	-1	27	20902200000.0	1063036	30160.8887221	30583.0067423	29382.0618277	-9.51	58.14	-53.08	71.4	45.19	44.86508	0.13367	3.51481	77.15	100.382447	86.02	0.030851	0.021335	0.8507	0.2417	-0.4669	0.78964	0.711644	-0.47384	0.82803	-0.299736	0.182868	0.425475	0.886302	0.861414	0.365153	-0.353027	174.3	33	1.0	7.73268e+13	-1.02499e+14	-1.01752e+13	18092.5	5.86847	-15.41	31.72	-25.98	30.160936	30.583127	29.382026	30160.763	30581.626	29385.292	244968	1222360000.0	0.020703	0.002513	0.917801	-0.317638	-0.238219	0.746122	0.635798	-0.468012	0.545722	-0.695092	-0.157324	0.722535	0.673195	0.869606	0.424418	-0.2523	4.29411e+12	-5.06988e+12	25263	99863600.0	0.023217	0.002165	-0.795995	-0.605205	-0.010887	0.606019	0.462294	-0.425682	0.79553	-0.431192	0.586921	0.605429	0.537568	0.688708	-0.024243	-0.724634	1.5937e+11	-6.16819e+11	2628018544.33	73441524.5734	0.0	45409080.7548	6.39069857638	8.24055188137	9.54824213449	10.1028133281	10.5968593114	60.8036884375	3.9098009849
119	3.02515721	0	-1	26	20549900000.0	1051696	30161.9968557	30579.0087117	29385.5436997	-9.18	57.78	-53.06	71.01	41.48	38.47182	0.20717	2.83316	78.32	100.15326	87.53	0.033195	0.022555	0.8556	0.2847	-0.4323	0.796059	0.722414	-0.482268	0.844324	-0.233529	0.225647	0.377311	0.898176	0.846464	0.380466	-0.372484	174.36	33	1.0	7.87286e+13	-1.02495e+14	-9.66599e+12	17480.2	6.52509	5.18	59.83	-72.11	30.161898	30.579114	29.385395	30161.254	30578.255	29388.172	248534	1240000000.0	0.024616	0.000432	0.944946	-0.17436	-0.276903	0.749538	0.675171	-0.498445	0.545788	-0.673549	-0.087952	0.741098	0.665611	0.862448	0.39101	-0.321394	5.17505e+12	-5.15922e+12	25374	100768000.0	0.024291	0.002268	-0.797323	-0.600308	-0.062503	0.617337	0.484766	-0.447015	0.801398	-0.397415	0.615677	0.597937	0.513237	0.648936	-0.015254	-0.76069	1.71984e+11	-6.20728e+11	2686772948.21	60634158.5222	0.0	44220351.8693	6.59126096159	8.60168016136	9.75088288843	10.1608465425	10.5450862159	60.5467744327	3.89517674192
118	3.05063295	0	-1	22	20184700000.0	1036826	30161.9844726	30577.5756217	29388.6568133	-8.8	57.38	-52.97	70.59	38.13	43.90934	0.12495	3.44992	79.17	99.916765	89.41	0.035206	0.023254	0.8581	0.3118	-0.408	0.797186	0.730913	-0.467219	0.86753	-0.17058	0.325974	0.348365	0.878853	0.821856	0.355012	-0.445555	174.42	33	1.0	8.06771e+13	-1.02609e+14	-9.25691e+12	17723.0	7.0459	-34.06	33.79	-18.48	30.162088	30.57754	29.388596	30161.531	30575.157	29391.075	248338	1238820000.0	0.033864	0.004474	0.975602	0.011928	-0.21922	0.793873	0.721425	-0.496214	0.551871	-0.670232	0.036702	0.784622	0.618887	0.867424	0.282501	-0.409595	6.15737e+12	-5.27975e+12	25478	101697000.0	0.023742	0.002231	-0.770458	-0.619339	-0.151037	0.654371	0.530937	-0.483495	0.794116	-0.368256	0.605756	0.607231	0.514131	0.631896	0.025507	-0.774634	1.92863e+11	-6.3687e+11	2530168629.16	49018416.4994	0.0	40208907.5951	6.43939690475	8.51774554185	9.74535251437	10.1916102041	10.5147776865	59.5243326319	3.88078054199
117	3.07643318	0	-1	26	19894700000.0	1023488	30162.7049418	30575.3144679	29392.0827746	-8.76	57.43	-52.91	70.26	35.38	18.96822	0.10104	4.2531	79.97	99.832033	91.42	0.035575	0.022708	0.8589	0.322	-0.3984	0.792738	0.726949	-0.457518	0.87762	-0.143043	0.397319	0.345684	0.850082	0.795497	0.332094	-0.506852	174.48	33	1.0	8.31326e+13	-1.03251e+14	-8.71118e+12	17938.7	7.50404	-14.51	53.8	-69.64	30.162621	30.575352	29.392042	30162.057	30571.71	29394.245	246258	1228360000.0	0.042285	0.007878	0.965684	0.026005	-0.258415	0.817202	0.72243	-0.4965	0.577793	-0.647798	0.194008	0.801266	0.56598	0.846078	0.155331	-0.509925	7.20549e+12	-5.49146e+12	25573	102575000.0	0.022772	0.002126	-0.67844	-0.653699	-0.335255	0.677763	0.561739	-0.524212	0.795511	-0.303915	0.574404	0.593775	0.563464	0.628699	0.120805	-0.768208	2.27658e+11	-6.58096e+11	2427403990.85	69226731.4815	0.0	36187841.8246	6.39446872082	8.35599697431	9.54698919751	10.0140596077	10.4490769379	58.9243880726	3.86561165911
